id,Hinweis zu den Daten,Name,Nummer,Beschreibung,Gemeindekennzeichen,Stadt/Gemeinde,Planart,Datum des Inkrafttretens,Rechtsstand(vorbehaltlich aktueller Änderungen),URL des Rasterbildes,URL zur Legende,URL der textlichen Festsetzung
462,"Für die Richtigkeit, Aktualität und Vollständigkeit der Daten wird keine Gewähr übernommen. Dieser Dienst ersetzt nicht die Rechtsverbindlichkeit der Originalpläne. Nur der Originalplan gibt im Sinne des BauGB die gültige Rechtslage wieder. Für rechtsverbindliche Auskünfte wenden Sie sich bitte an die zuständige Kommune.",GE Wegscheid-Süd - 1. Abschnitt,09275-156-009_000-0,Urplan,9275156,Wegscheid,qualifizierter Bebauungsplan,2000-12-22,Rechtskraft,http://www.landkreis-passau.de/internet-links/Gemeinden/Wegscheid/Bebauungsplaene/GE_Wegscheid-Sued/GE_Wegscheid-Sued.PDF,http://www.landkreis-passau.de/internet-links/Gemeinden/Wegscheid/Bebauungsplaene/GE_Wegscheid-Sued/GE_Wegscheid-Sued.PDF,http://www.landkreis-passau.de/internet-links/Gemeinden/Wegscheid/Bebauungsplaene/GE_Wegscheid-Sued/GE_Wegscheid-Sued.PDF
463,"Für die Richtigkeit, Aktualität und Vollständigkeit der Daten wird keine Gewähr übernommen. Dieser Dienst ersetzt nicht die Rechtsverbindlichkeit der Originalpläne. Nur der Originalplan gibt im Sinne des BauGB die gültige Rechtslage wieder. Für rechtsverbindliche Auskünfte wenden Sie sich bitte an die zuständige Kommune.",GE Weidenau,09275-156-010_000-0,Urplan,9275156,Wegscheid,qualifizierter Bebauungsplan,2002-10-24,Rechtskraft,http://www.landkreis-passau.de/internet-links/Gemeinden/Wegscheid/Bebauungsplaene/GE_Weidenau/GE_Weidenau.PDF,http://www.landkreis-passau.de/internet-links/Gemeinden/Wegscheid/Bebauungsplaene/GE_Weidenau/GE_Weidenau.PDF,http://www.landkreis-passau.de/internet-links/Gemeinden/Wegscheid/Bebauungsplaene/GE_Weidenau/GE_Weidenau.PDF
464,"Für die Richtigkeit, Aktualität und Vollständigkeit der Daten wird keine Gewähr übernommen. Dieser Dienst ersetzt nicht die Rechtsverbindlichkeit der Originalpläne. Nur der Originalplan gibt im Sinne des BauGB die gültige Rechtslage wieder. Für rechtsverbindliche Auskünfte wenden Sie sich bitte an die zuständige Kommune.",Ameisbergblick (Änderung 1),09275-156-008_001-0,"1. Änderung zu Urplan ""Ameisbergblick""",9275156,Wegscheid,qualifizierter Bebauungsplan,2003-01-15,Rechtskraft,http://www.landkreis-passau.de/internet-links/Gemeinden/Wegscheid/Bebauungsplaene/Ameisbergblick/Ameisbergblick_Deckblatt_1.pdf,http://www.landkreis-passau.de/internet-links/Gemeinden/Wegscheid/Bebauungsplaene/Ameisbergblick/Ameisbergblick_Deckblatt_1.pdf,http://www.landkreis-passau.de/internet-links/Gemeinden/Wegscheid/Bebauungsplaene/Ameisbergblick/Ameisbergblick_Deckblatt_1.pdf
465,"Für die Richtigkeit, Aktualität und Vollständigkeit der Daten wird keine Gewähr übernommen. Dieser Dienst ersetzt nicht die Rechtsverbindlichkeit der Originalpläne. Nur der Originalplan gibt im Sinne des BauGB die gültige Rechtslage wieder. Für rechtsverbindliche Auskünfte wenden Sie sich bitte an die zuständige Kommune.","MI, SO und GE Hacklhäuser (Änderung 1)",09275-156-007_001-0,"1. Änderung zu Urplan ""MI, SO und GE Hacklhäuser""",9275156,Wegscheid,qualifizierter Bebauungsplan,2004-01-22,Rechtskraft,"http://www.landkreis-passau.de/internet-links/Gemeinden/Wegscheid/Bebauungsplaene/MI,_SO_und_GE_Hacklhaeuser/MI,_SO_und_GE_Hacklhaeuser_Deckblatt_1.PDF","http://www.landkreis-passau.de/internet-links/Gemeinden/Wegscheid/Bebauungsplaene/MI,_SO_und_GE_Hacklhaeuser/MI,_SO_und_GE_Hacklhaeuser_Deckblatt_1.PDF","http://www.landkreis-passau.de/internet-links/Gemeinden/Wegscheid/Bebauungsplaene/MI,_SO_und_GE_Hacklhaeuser/MI,_SO_und_GE_Hacklhaeuser_Deckblatt_1.PDF"
466,"Für die Richtigkeit, Aktualität und Vollständigkeit der Daten wird keine Gewähr übernommen. Dieser Dienst ersetzt nicht die Rechtsverbindlichkeit der Originalpläne. Nur der Originalplan gibt im Sinne des BauGB die gültige Rechtslage wieder. Für rechtsverbindliche Auskünfte wenden Sie sich bitte an die zuständige Kommune.",Ameisbergblick (Änderung 2),09275-156-008_002-0,"2. Änderung zu Urplan ""Ameisbergblick""",9275156,Wegscheid,qualifizierter Bebauungsplan,2004-05-05,Rechtskraft,Keine Angaben,Keine Angaben,http://www.landkreis-passau.de/internet-links/Gemeinden/Wegscheid/Bebauungsplaene/Ameisbergblick/Ameisbergblick_Deckblatt_2.pdf
467,"Für die Richtigkeit, Aktualität und Vollständigkeit der Daten wird keine Gewähr übernommen. Dieser Dienst ersetzt nicht die Rechtsverbindlichkeit der Originalpläne. Nur der Originalplan gibt im Sinne des BauGB die gültige Rechtslage wieder. Für rechtsverbindliche Auskünfte wenden Sie sich bitte an die zuständige Kommune.",GE Wegscheid-Süd - 1. Abschnitt (Änderung 1),09275-156-009_001-0,"1. Änderung zu Urplan ""GE Wegscheid-Süd - 1. Abschnitt""",9275156,Wegscheid,qualifizierter Bebauungsplan,2005-02-16,Rechtskraft,http://www.landkreis-passau.de/internet-links/Gemeinden/Wegscheid/Bebauungsplaene/GE_Wegscheid-Sued/GE_Wegscheid-Sued_Deckblatt_1.PDF,http://www.landkreis-passau.de/internet-links/Gemeinden/Wegscheid/Bebauungsplaene/GE_Wegscheid-Sued/GE_Wegscheid-Sued_Deckblatt_1.PDF,http://www.landkreis-passau.de/internet-links/Gemeinden/Wegscheid/Bebauungsplaene/GE_Wegscheid-Sued/GE_Wegscheid-Sued_Deckblatt_1.PDF
468,"Für die Richtigkeit, Aktualität und Vollständigkeit der Daten wird keine Gewähr übernommen. Dieser Dienst ersetzt nicht die Rechtsverbindlichkeit der Originalpläne. Nur der Originalplan gibt im Sinne des BauGB die gültige Rechtslage wieder. Für rechtsverbindliche Auskünfte wenden Sie sich bitte an die zuständige Kommune.",Ortsabrundungssatzung Hartmannsreut,09275-156-035_000-0,Urplan,9275156,Wegscheid,Entwicklungssatzung,2005-03-21,Rechtskraft,http://www.landkreis-passau.de/internet-links/Gemeinden/Wegscheid/Bebauungsplaene/OAS_Hartmannsreut/OAS_Hartmannsreut.PDF,http://www.landkreis-passau.de/internet-links/Gemeinden/Wegscheid/Bebauungsplaene/OAS_Hartmannsreut/OAS_Hartmannsreut.PDF,http://www.landkreis-passau.de/internet-links/Gemeinden/Wegscheid/Bebauungsplaene/OAS_Hartmannsreut/OAS_Hartmannsreut.PDF
469,"Für die Richtigkeit, Aktualität und Vollständigkeit der Daten wird keine Gewähr übernommen. Dieser Dienst ersetzt nicht die Rechtsverbindlichkeit der Originalpläne. Nur der Originalplan gibt im Sinne des BauGB die gültige Rechtslage wieder. Für rechtsverbindliche Auskünfte wenden Sie sich bitte an die zuständige Kommune.",GE an der Raiffeisenstraße,09275-156-011_000-0,Urplan,9275156,Wegscheid,qualifizierter Bebauungsplan,2007-10-12,Rechtskraft,http://www.landkreis-passau.de/internet-links/Gemeinden/Wegscheid/Bebauungsplaene/GE_an_der_Raiffeisenstrasse/GE_an_der_Raiffeisenstrasse.PDF,http://www.landkreis-passau.de/internet-links/Gemeinden/Wegscheid/Bebauungsplaene/GE_an_der_Raiffeisenstrasse/GE_an_der_Raiffeisenstrasse.PDF,http://www.landkreis-passau.de/internet-links/Gemeinden/Wegscheid/Bebauungsplaene/GE_an_der_Raiffeisenstrasse/GE_an_der_Raiffeisenstrasse.PDF
470,"Für die Richtigkeit, Aktualität und Vollständigkeit der Daten wird keine Gewähr übernommen. Dieser Dienst ersetzt nicht die Rechtsverbindlichkeit der Originalpläne. Nur der Originalplan gibt im Sinne des BauGB die gültige Rechtslage wieder. Für rechtsverbindliche Auskünfte wenden Sie sich bitte an die zuständige Kommune.","MI, SO und GE Hacklhäuser (Änderung 2)",09275-156-007_002-0,"2. Änderung zu Urplan ""MI, SO und GE Hacklhäuser""",9275156,Wegscheid,qualifizierter Bebauungsplan,2009-09-23,Rechtskraft,"http://www.landkreis-passau.de/internet-links/Gemeinden/Wegscheid/Bebauungsplaene/MI,_SO_und_GE_Hacklhaeuser/MI,_SO_und_GE_Hacklhaeuser_Deckblatt_2.PDF","http://www.landkreis-passau.de/internet-links/Gemeinden/Wegscheid/Bebauungsplaene/MI,_SO_und_GE_Hacklhaeuser/MI,_SO_und_GE_Hacklhaeuser_Deckblatt_2.PDF","http://www.landkreis-passau.de/internet-links/Gemeinden/Wegscheid/Bebauungsplaene/MI,_SO_und_GE_Hacklhaeuser/MI,_SO_und_GE_Hacklhaeuser_Deckblatt_2.PDF"
471,"Für die Richtigkeit, Aktualität und Vollständigkeit der Daten wird keine Gewähr übernommen. Dieser Dienst ersetzt nicht die Rechtsverbindlichkeit der Originalpläne. Nur der Originalplan gibt im Sinne des BauGB die gültige Rechtslage wieder. Für rechtsverbindliche Auskünfte wenden Sie sich bitte an die zuständige Kommune.",GE Wegscheid-Süd - 1. Abschnitt (Änderung 2),09275-156-009_002-0,"2. Änderung zu Urplan ""GE Wegscheid-Süd - 1. Abschnitt""",9275156,Wegscheid,qualifizierter Bebauungsplan,2010-05-05,Rechtskraft,http://www.landkreis-passau.de/internet-links/Gemeinden/Wegscheid/Bebauungsplaene/GE_Wegscheid-Sued/GE_Wegscheid-Sued_Deckblatt_2.PDF,http://www.landkreis-passau.de/internet-links/Gemeinden/Wegscheid/Bebauungsplaene/GE_Wegscheid-Sued/GE_Wegscheid-Sued_Deckblatt_2.PDF,http://www.landkreis-passau.de/internet-links/Gemeinden/Wegscheid/Bebauungsplaene/GE_Wegscheid-Sued/GE_Wegscheid-Sued_Deckblatt_2.PDF
472,"Für die Richtigkeit, Aktualität und Vollständigkeit der Daten wird keine Gewähr übernommen. Dieser Dienst ersetzt nicht die Rechtsverbindlichkeit der Originalpläne. Nur der Originalplan gibt im Sinne des BauGB die gültige Rechtslage wieder. Für rechtsverbindliche Auskünfte wenden Sie sich bitte an die zuständige Kommune.",GE an der Raiffeisenstraße (Änderung 1),09275-156-011_001-0,"1. Ãnderung zu Urplan ""GE an der Raiffeisenstraße""",9275156,Wegscheid,einfacher Bebauungsplan,2012-03-16,Rechtskraft,http://www.landkreis-passau.de/internet-links/Gemeinden/Wegscheid/Bebauungsplaene/GE_an_der_Raiffeisenstrasse/GE_an_der_Raiffeisenstrasse_Deckblatt_1.pdf,http://www.landkreis-passau.de/internet-links/Gemeinden/Wegscheid/Bebauungsplaene/GE_an_der_Raiffeisenstrasse/GE_an_der_Raiffeisenstrasse_Deckblatt_1.pdf,http://www.landkreis-passau.de/internet-links/Gemeinden/Wegscheid/Bebauungsplaene/GE_an_der_Raiffeisenstrasse/GE_an_der_Raiffeisenstrasse_Deckblatt_1.pdf
473,"Für die Richtigkeit, Aktualität und Vollständigkeit der Daten wird keine Gewähr übernommen. Dieser Dienst ersetzt nicht die Rechtsverbindlichkeit der Originalpläne. Nur der Originalplan gibt im Sinne des BauGB die gültige Rechtslage wieder. Für rechtsverbindliche Auskünfte wenden Sie sich bitte an die zuständige Kommune.",GE Wegscheid-Süd - 1. Abschnitt (Änderung 3),09275-156-009_003-0,"3. Ãnderung zu Urplan ""GE Wegscheid-SÃ¼d - 1. Abschnitt""",9275156,Wegscheid,qualifizierter Bebauungsplan,2012-12-17,Rechtskraft,http://www.landkreis-passau.de/internet-links/Gemeinden/Wegscheid/Bebauungsplaene/GE_Wegscheid-Sued/GE_Wegscheid-Sued_Deckblatt_3_Plan.pdf,http://www.landkreis-passau.de/internet-links/Gemeinden/Wegscheid/Bebauungsplaene/GE_Wegscheid-Sued/GE_Wegscheid-Sued_Deckblatt_3_Verfahrensblatt.pdf,http://www.landkreis-passau.de/internet-links/Gemeinden/Wegscheid/Bebauungsplaene/GE_Wegscheid-Sued/GE_Wegscheid-Sued_Deckblatt_3_Festsetzungen.pdf
474,"Für die Richtigkeit, Aktualität und Vollständigkeit der Daten wird keine Gewähr übernommen. Dieser Dienst ersetzt nicht die Rechtsverbindlichkeit der Originalpläne. Nur der Originalplan gibt im Sinne des BauGB die gültige Rechtslage wieder. Für rechtsverbindliche Auskünfte wenden Sie sich bitte an die zuständige Kommune.",Ebenäcker-Ost (Änderung 6),09275-156-003_006-0,"6. Änderung zu Urplan ""Ebenäcker-Ost""",9275156,Wegscheid,qualifizierter Bebauungsplan,2013-04-23,Rechtskraft,http://www.landkreis-passau.de/internet-links/Gemeinden/Wegscheid/Bebauungsplaene/Ebenaecker-Ost/Ebenaecker-Ost_Deckblatt_6.pdf,http://www.landkreis-passau.de/internet-links/Gemeinden/Wegscheid/Bebauungsplaene/Ebenaecker-Ost/Ebenaecker-Ost_Deckblatt_6.pdf,http://www.landkreis-passau.de/internet-links/Gemeinden/Wegscheid/Bebauungsplaene/Ebenaecker-Ost/Ebenaecker-Ost_Deckblatt_6.pdf
475,"Für die Richtigkeit, Aktualität und Vollständigkeit der Daten wird keine Gewähr übernommen. Dieser Dienst ersetzt nicht die Rechtsverbindlichkeit der Originalpläne. Nur der Originalplan gibt im Sinne des BauGB die gültige Rechtslage wieder. Für rechtsverbindliche Auskünfte wenden Sie sich bitte an die zuständige Kommune.",Ebenäcker-Ost (Änderung 7),09275-156-003_007-0,"7. Aenderung zu Urplan ""Ebenaecker-Ost""",9275156,Wegscheid,qualifizierter Bebauungsplan,2013-05-23,Rechtskraft,http://www.landkreis-passau.de/internet-links/Gemeinden/Wegscheid/Bebauungsplaene/Ebenaecker-Ost/Ebenaecker-Ost_Deckblatt_7.pdf,http://www.landkreis-passau.de/internet-links/Gemeinden/Wegscheid/Bebauungsplaene/Ebenaecker-Ost/Ebenaecker-Ost_Deckblatt_7.pdf,http://www.landkreis-passau.de/internet-links/Gemeinden/Wegscheid/Bebauungsplaene/Ebenaecker-Ost/Ebenaecker-Ost_Deckblatt_7.pdf
476,"Für die Richtigkeit, Aktualität und Vollständigkeit der Daten wird keine Gewähr übernommen. Dieser Dienst ersetzt nicht die Rechtsverbindlichkeit der Originalpläne. Nur der Originalplan gibt im Sinne des BauGB die gültige Rechtslage wieder. Für rechtsverbindliche Auskünfte wenden Sie sich bitte an die zuständige Kommune.",Ebenäcker (Änderung 20),09275-156-001_020-0,"20. Änderung zu Urplan ""Ebenäcker""",9275156,Wegscheid,qualifizierter Bebauungsplan,2013-06-14,Rechtskraft,http://www.landkreis-passau.de/internet-links/Gemeinden/Wegscheid/Bebauungsplaene/Ebenaecker/Ebenaecker_Deckblatt_20_Plan.pdf,http://www.landkreis-passau.de/internet-links/Gemeinden/Wegscheid/Bebauungsplaene/Ebenaecker/Ebenaecker_Deckblatt_20_Festsetzungen.pdf,http://www.landkreis-passau.de/internet-links/Gemeinden/Wegscheid/Bebauungsplaene/Ebenaecker/Ebenaecker_Deckblatt_20_Festsetzungen.pdf
477,"Für die Richtigkeit, Aktualität und Vollständigkeit der Daten wird keine Gewähr übernommen. Dieser Dienst ersetzt nicht die Rechtsverbindlichkeit der Originalpläne. Nur der Originalplan gibt im Sinne des BauGB die gültige Rechtslage wieder. Für rechtsverbindliche Auskünfte wenden Sie sich bitte an die zuständige Kommune.",Ameisbergblick (Änderung 3),09275-156-008_003-0,"3. Ãnderung zu Urplan ""Ameisbergblick""",9275156,Wegscheid,qualifizierter Bebauungsplan,2013-07-16,Rechtskraft,http://www.landkreis-passau.de/internet-links/Gemeinden/Wegscheid/Bebauungsplaene/Ameisbergblick/Ameisbergblick_Deckblatt_3.pdf,http://www.landkreis-passau.de/internet-links/Gemeinden/Wegscheid/Bebauungsplaene/Ameisbergblick/Ameisbergblick_Deckblatt_3.pdf,http://www.landkreis-passau.de/internet-links/Gemeinden/Wegscheid/Bebauungsplaene/Ameisbergblick/Ameisbergblick_Deckblatt_3.pdf
478,"Für die Richtigkeit, Aktualität und Vollständigkeit der Daten wird keine Gewähr übernommen. Dieser Dienst ersetzt nicht die Rechtsverbindlichkeit der Originalpläne. Nur der Originalplan gibt im Sinne des BauGB die gültige Rechtslage wieder. Für rechtsverbindliche Auskünfte wenden Sie sich bitte an die zuständige Kommune.",Ebenäcker-Süd (Änderung 1),09275-156-002_001-0,"1. Änderung zu Urplan ""Ebenäcker-Süd""",9275156,Wegscheid,qualifizierter Bebauungsplan,2014-09-29,Rechtskraft,http://www.landkreis-passau.de/internet-links/Gemeinden/Wegscheid/Bebauungsplaene/Ebenaecker-Sued/Ebenaecker-Sued_Deckblatt_1.pdf,http://www.landkreis-passau.de/internet-links/Gemeinden/Wegscheid/Bebauungsplaene/Ebenaecker-Sued/Ebenaecker-Sued_Deckblatt_1.pdf,http://www.landkreis-passau.de/internet-links/Gemeinden/Wegscheid/Bebauungsplaene/Ebenaecker-Sued/Ebenaecker-Sued_Deckblatt_1.pdf
479,"Für die Richtigkeit, Aktualität und Vollständigkeit der Daten wird keine Gewähr übernommen. Dieser Dienst ersetzt nicht die Rechtsverbindlichkeit der Originalpläne. Nur der Originalplan gibt im Sinne des BauGB die gültige Rechtslage wieder. Für rechtsverbindliche Auskünfte wenden Sie sich bitte an die zuständige Kommune.",GE Weidenau (Änderung 1),09275-156-010_001-0,"1. Änderung zu Urplan ""GE Weidenau""",9275156,Wegscheid,qualifizierter Bebauungsplan,2015-03-06,Rechtskraft,http://www.landkreis-passau.de/internet-links/Gemeinden/Wegscheid/Bebauungsplaene/GE_Weidenau/GE_Weidenau_Deckblatt_1.pdf,http://www.landkreis-passau.de/internet-links/Gemeinden/Wegscheid/Bebauungsplaene/GE_Weidenau/GE_Weidenau_Deckblatt_1_Verfahrensblatt.pdf,http://www.landkreis-passau.de/internet-links/Gemeinden/Wegscheid/Bebauungsplaene/GE_Weidenau/GE_Weidenau_Deckblatt_1.pdf
480,"Für die Richtigkeit, Aktualität und Vollständigkeit der Daten wird keine Gewähr übernommen. Dieser Dienst ersetzt nicht die Rechtsverbindlichkeit der Originalpläne. Nur der Originalplan gibt im Sinne des BauGB die gültige Rechtslage wieder. Für rechtsverbindliche Auskünfte wenden Sie sich bitte an die zuständige Kommune.",Siebenbrunnenwiesen (Änderung 4),09275-156-004_000-0_4,"4. Änderung zu Urplan ""Siebenbrunnenwiesen""",9275156,Wegscheid,qualifizierter Bebauungsplan,2015-09-25,Rechtskraft,http://www.landkreis-passau.de/internet-links/Gemeinden/Wegscheid/Bebauungsplaene/Siebenbrunnenwiesen/Siebenbrunnenwiesen_Deckblatt_4.pdf,http://www.landkreis-passau.de/internet-links/Gemeinden/Wegscheid/Bebauungsplaene/Siebenbrunnenwiesen/Siebenbrunnenwiesen_Deckblatt_4.pdf,http://www.landkreis-passau.de/internet-links/Gemeinden/Wegscheid/Bebauungsplaene/Siebenbrunnenwiesen/Siebenbrunnenwiesen_Deckblatt_4.pdf
481,"Für die Richtigkeit, Aktualität und Vollständigkeit der Daten wird keine Gewähr übernommen. Dieser Dienst ersetzt nicht die Rechtsverbindlichkeit der Originalpläne. Nur der Originalplan gibt im Sinne des BauGB die gültige Rechtslage wieder. Für rechtsverbindliche Auskünfte wenden Sie sich bitte an die zuständige Kommune.",Ameisbergblick (Änderung 4),09275-156-008_004-0,"4. Änderung zu Urplan ""Ameisbergblick""",9275156,Wegscheid,qualifizierter Bebauungsplan,2017-02-23,Rechtskraft,Keine Angaben,Keine Angaben,http://www.landkreis-passau.de/internet-links/Gemeinden/Wegscheid/Bebauungsplaene/Ameisbergblick/Ameisbergblick_Deckblatt_4.pdf
482,"Für die Richtigkeit, Aktualität und Vollständigkeit der Daten wird keine Gewähr übernommen. Dieser Dienst ersetzt nicht die Rechtsverbindlichkeit der Originalpläne. Nur der Originalplan gibt im Sinne des BauGB die gültige Rechtslage wieder. Für rechtsverbindliche Auskünfte wenden Sie sich bitte an die zuständige Kommune.",Alte Wasserreserve (Änderung 1),09275-156-005_001-0,"1. Änderung zu Urplan ""Alte Wasserreserve""",9275156,Wegscheid,qualifizierter Bebauungsplan,2017-03-31,Rechtskraft,http://www.landkreis-passau.de/internet-links/Gemeinden/Wegscheid/Bebauungsplaene/Alte_Wasserreserve/Alte_Wasserreserve_Deckblatt_1-Plan.pdf,http://www.landkreis-passau.de/internet-links/Gemeinden/Wegscheid/Bebauungsplaene/Alte_Wasserreserve/Alte_Wasserreserve_Deckblatt_1-Verfahrensvermerke.pdf,http://www.landkreis-passau.de/internet-links/Gemeinden/Wegscheid/Bebauungsplaene/Alte_Wasserreserve/Alte_Wasserreserve_Deckblatt_1-Festsetzungen.pdf
483,"Für die Richtigkeit, Aktualität und Vollständigkeit der Daten wird keine Gewähr übernommen. Dieser Dienst ersetzt nicht die Rechtsverbindlichkeit der Originalpläne. Nur der Originalplan gibt im Sinne des BauGB die gültige Rechtslage wieder. Für rechtsverbindliche Auskünfte wenden Sie sich bitte an die zuständige Kommune.",Ebenäcker (Änderung 21),09275-156-001_021-0,"26. Änderung zu Urplan ""Ebenäcker""",9275156,Wegscheid,qualifizierter Bebauungsplan,2017-04-10,Rechtskraft,http://www.landkreis-passau.de/internet-links/Gemeinden/Wegscheid/Bebauungsplaene/Ebenaecker/Ebenaecker_Deckblatt_21.pdf,http://www.landkreis-passau.de/internet-links/Gemeinden/Wegscheid/Bebauungsplaene/Ebenaecker/Ebenaecker_Deckblatt_21.pdf,http://www.landkreis-passau.de/internet-links/Gemeinden/Wegscheid/Bebauungsplaene/Ebenaecker/Ebenaecker_Deckblatt_21.pdf
484,"Für die Richtigkeit, Aktualität und Vollständigkeit der Daten wird keine Gewähr übernommen. Dieser Dienst ersetzt nicht die Rechtsverbindlichkeit der Originalpläne. Nur der Originalplan gibt im Sinne des BauGB die gültige Rechtslage wieder. Für rechtsverbindliche Auskünfte wenden Sie sich bitte an die zuständige Kommune.",Ebenäcker (Änderung 22),09275-156-001_022-0,"27. Änderung zu Urplan ""Ebenäcker""",9275156,Wegscheid,qualifizierter Bebauungsplan,2017-07-31,Rechtskraft,http://www.landkreis-passau.de/internet-links/Gemeinden/Wegscheid/Bebauungsplaene/Ebenaecker/Ebenaecker_Deckblatt_22.pdf,http://www.landkreis-passau.de/internet-links/Gemeinden/Wegscheid/Bebauungsplaene/Ebenaecker/Ebenaecker_Deckblatt_22.pdf,http://www.landkreis-passau.de/internet-links/Gemeinden/Wegscheid/Bebauungsplaene/Ebenaecker/Ebenaecker_Deckblatt_22.pdf
485,"Für die Richtigkeit, Aktualität und Vollständigkeit der Daten wird keine Gewähr übernommen. Dieser Dienst ersetzt nicht die Rechtsverbindlichkeit der Originalpläne. Nur der Originalplan gibt im Sinne des BauGB die gültige Rechtslage wieder. Für rechtsverbindliche Auskünfte wenden Sie sich bitte an die zuständige Kommune.",GE Wegscheid-Süd - 1. Abschnitt (Änderung 4),09275-156-009_004-0,"4. Änderung zu Urplan ""GE Wegscheid-Süd - 1. Abschnitt""",9275156,Wegscheid,qualifizierter Bebauungsplan,2018-02-01,Rechtskraft,http://www.landkreis-passau.de/internet-links/Gemeinden/Wegscheid/Bebauungsplaene/GE_Wegscheid-Sued/GE_Wegscheid-Sued_Deckblatt_4.pdf,http://www.landkreis-passau.de/internet-links/Gemeinden/Wegscheid/Bebauungsplaene/GE_Wegscheid-Sued/GE_Wegscheid-Sued_Deckblatt_4.pdf,http://www.landkreis-passau.de/internet-links/Gemeinden/Wegscheid/Bebauungsplaene/GE_Wegscheid-Sued/GE_Wegscheid-Sued_Deckblatt_4.pdf
486,"Für die Richtigkeit, Aktualität und Vollständigkeit der Daten wird keine Gewähr übernommen. Dieser Dienst ersetzt nicht die Rechtsverbindlichkeit der Originalpläne. Nur der Originalplan gibt im Sinne des BauGB die gültige Rechtslage wieder. Für rechtsverbindliche Auskünfte wenden Sie sich bitte an die zuständige Kommune.",Alte Wasserreserve (Änderung 2),09275-156-005_002-0,"2. Änderung zu Urplan ""Alte Wasserreserve""",9275156,Wegscheid,qualifizierter Bebauungsplan,2018-03-08,Rechtskraft,http://www.landkreis-passau.de/internet-links/Gemeinden/Wegscheid/Bebauungsplaene/Alte_Wasserreserve/Alte_Wasserreserve_Deckblatt_2.pdf,http://www.landkreis-passau.de/internet-links/Gemeinden/Wegscheid/Bebauungsplaene/Alte_Wasserreserve/Alte_Wasserreserve_Deckblatt_2.pdf,http://www.landkreis-passau.de/internet-links/Gemeinden/Wegscheid/Bebauungsplaene/Alte_Wasserreserve/Alte_Wasserreserve_Deckblatt_2.pdf
